product_name,product_price,Rate,Review,Summary,Sentiment
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",30999,5,great product,terrific purchase i would like say before judging this product on the basis of looks and picture posted by others for this product wont give much exposure for whom just want to buy a dslr i would say better get some knowledge about dslr first how to operate it like what is aperture focal length and shutter speed once you have this knowledge you can do anything and everything about photography with this product,positive
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",30999,4,worth the money,camera is very good to take pictures and easy to handle i am facing only problem of focus if rotate the zoom to take close photo then it is not clear may be i am not aware to set properly zoom otherwise in open area this is very good even can take photos of hills and from long distance,positive
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",30999,4,pretty good,good one for a beginner functionality is really good and worth the price loving it actually but there should have been a cap for the display that would make it perfect,positive
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",30999,5,perfect product!,wow what an excellent product im so lucky to bought this camera is very less price and its working superbly i recommend to all who want to try dslr in beginning level this camera giving you all what you want at initial level thank you flipkart and canon,positive
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",30999,5,great product,good quality product for the price photo quality is commendable and iinbuilt wifi is an advantage as it can be used to wirelessly use camera for capture and data transfer even the video quality is very nice at1080p,positive
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",30999,5,perfect product!,awesome product very good thank you flipkart for awesome discount,positive
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",30999,4,good quality product,good camera i like it baby,positive
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",30999,1,don't waste your money,image quality very poor,negative
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",30999,5,terrific,minimum budget best product,positive
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",30999,5,super!,superb camera for beginners in this range,positive
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",30999,5,terrific purchase,good one,positive
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",30999,5,mind-blowing purchase,superb camera go for it,positive
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",30999,5,wonderful,better to use with 55250 mm lens,positive
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",30999,3,decent product,it comes with primary lens 1855 mmthere is no flash provided nor the bag or sd cardnot upto the mark for better photography you need to purchase 55250mm lens ok product,positive
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),13999,1,worst experience ever!,the product produce too much noise oil suction system is not much effective customer service of hindware appliances is also poor not to go for hindware products,negative
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),13999,1,utterly disappointed,guys please donot purchase this product worst quality of material used and shape was not fine and they will not return your product please donot go any item of hindware,negative
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),13999,1,unsatisfactory,instalation not good and i have to pay instalation charges also sound to high dont buy,negative
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),13999,1,terrible product,wrost,neutral
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),13999,1,worthless,waste of money totally bad product,negative
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),13999,1,don't waste your money,oil leaking since installation even after two visit even after 6 month oil leakage still persist,neutral
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),13999,1,don't waste your money,not sufficient size its suitable for single oven only,neutral
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),13999,1,terrible product,this item does not fitting in the appropriate space i want refund against this item,positive
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),13999,1,useless product,installation charges is too much,negative
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),13999,1,waste of money!,after 7 months of usage it leaking from bulb oil tray collector not functioning hindware isnt providing any support to resolve the issue n they lack in manpower to support efficient resolution of issues despite several follow ups wont recommend its just a headache appliance now at home,negative
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),13999,1,horrible,this is a bad product and customer service is pathetic heart broken,negative
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),13999,1,utterly disappointed,not good,negative
Eurodomo Hood Indigo PRO HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),7599,5,terrific purchase,good,positive
Eurodomo Hood Indigo PRO HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),7599,1,useless product,terrible customer support just dont buy this product,negative
Eurodomo Hood Indigo PRO HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),7599,5,must buy!,product is awesome at this price range and specially installation person behaviour is really good and friendly thankyou faber and and thank you also flipkart,positive
Eurodomo Hood Indigo PRO HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),7599,4,worth the money,quick installation happy with the service,positive
Eurodomo Hood Indigo PRO HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),7599,5,great product,100 you can trust and take the product it is working will i been almost 1 year working well and good look rather than other costlier product this is so better,positive
Eurodomo Hood Indigo PRO HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),7599,4,wonderful,installation is good but suction is not good enough as mentioned in websitesensor is good noise is lowoverall good product at this price level,positive
Eurodomo Hood Indigo PRO HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),7599,5,perfect product!,good as expected and installation is just good and supported for multiple calls,positive
Eurodomo Hood Indigo PRO HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),7599,5,perfect product!,good suction will use further as update again if needed fitting done by faber company associate and very quick in box pipe is ruthless and like thin alluminium foil wrap however i purchased additional good quality aftermarket alluminium semiflexible pipe which works well,positive
Eurodomo Hood Indigo PRO HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),7599,5,perfect product!,good and fast installation from genuine care saravanan,positive
Eurodomo Hood Indigo PRO HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),7599,5,brilliant,good product very fast installation worth for money,positive
Eurodomo Hood Indigo PRO HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),7599,4,wonderful,chimney is good good but hose pipe not good in quality also length is short so you will have to buy a new one,positive
Glen ISPA 90 BL Auto Clean Wall Mounted Chimney??????(Black 1050 CMH),11999,5,fabulous!,very good product,positive
Glen ISPA 90 BL Auto Clean Wall Mounted Chimney??????(Black 1050 CMH),11999,4,good choice,nice,positive
Glen ISPA 90 BL Auto Clean Wall Mounted Chimney??????(Black 1050 CMH),11999,5,fabulous!,good,positive
Glen ISPA 90 BL Auto Clean Wall Mounted Chimney??????(Black 1050 CMH),11999,5,brilliant,super,positive
CEAT Hitman Full Size Double Blade Poplar Cricket Bat - Advance Play Poplar Willow Cricket  Bat??????(1.2 kg),329,5,terrific purchase,simply amazing,positive
CEAT Hitman Full Size Double Blade Poplar Cricket Bat - Advance Play Poplar Willow Cricket  Bat??????(1.2 kg),329,5,terrific,it is very good bat,positive
CEAT Hitman Full Size Double Blade Poplar Cricket Bat - Advance Play Poplar Willow Cricket  Bat??????(1.2 kg),329,5,awesome,its very good bad thanks to flipkart,positive
CEAT Hitman Full Size Double Blade Poplar Cricket Bat - Advance Play Poplar Willow Cricket  Bat??????(1.2 kg),329,5,simply awesome,quality of bat according to price was so good brilliant product thanks to flipkart,positive
CEAT Hitman Full Size Double Blade Poplar Cricket Bat - Advance Play Poplar Willow Cricket  Bat??????(1.2 kg),329,1,don't waste your money,worst productvery disappointed,negative
CEAT Hitman Full Size Double Blade Poplar Cricket Bat - Advance Play Poplar Willow Cricket  Bat??????(1.2 kg),329,1,don't waste your money,very poor qulity,negative
HF MRF GRAND EDITON VK-18 ( Ideal For 15-21 Years) Hard Plastic bat for tennis ball PVC/Plastic Cricket  Bat??????(800-900 g),425,5,highly recommended,nice bat awesome i love it,positive
HF MRF GRAND EDITON VK-18 ( Ideal For 15-21 Years) Hard Plastic bat for tennis ball PVC/Plastic Cricket  Bat??????(800-900 g),425,5,perfect product!,good quality,positive
HF MRF GRAND EDITON VK-18 ( Ideal For 15-21 Years) Hard Plastic bat for tennis ball PVC/Plastic Cricket  Bat??????(800-900 g),425,3,good,nice,positive
HF MRF GRAND EDITON VK-18 ( Ideal For 15-21 Years) Hard Plastic bat for tennis ball PVC/Plastic Cricket  Bat??????(800-900 g),425,3,decent product,very nice bat,positive
HF MRF GRAND EDITON VK-18 ( Ideal For 15-21 Years) Hard Plastic bat for tennis ball PVC/Plastic Cricket  Bat??????(800-900 g),425,5,best in the market!,very good product,positive
HF MRF GRAND EDITON VK-18 ( Ideal For 15-21 Years) Hard Plastic bat for tennis ball PVC/Plastic Cricket  Bat??????(800-900 g),425,1,worthless,very bad bat,negative
HF MRF GRAND EDITON VK-18 ( Ideal For 15-21 Years) Hard Plastic bat for tennis ball PVC/Plastic Cricket  Bat??????(800-900 g),425,5,best in the market!,very nice,positive
HF MRF GRAND EDITON VK-18 ( Ideal For 15-21 Years) Hard Plastic bat for tennis ball PVC/Plastic Cricket  Bat??????(800-900 g),425,5,perfect product!,awesome,positive
"IFB Neptune SX1 Free Standing 15 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",44490,4,very good,bought the machine in dec17 its working well till dateapril 18 right way to load the machine makes huge difference in quality of cleaningfor me daily programme with extra hygiene works well long live ifb,positive
"IFB Neptune SX1 Free Standing 15 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",44490,5,ifb dishwasher,it is the best thing for working and non working couples it will provide you flexibility in life as you need not depend on others anymore i have been using the same and also suggested to many of my friends all are happy user and fully satisfied with it,positive
